tiempo_s,x_rojo,y_rojo,x_azul,y_azul
41.95077742440305,582,819,1433.0,790.0
41.98409813721036,590,818,1443.0,790.0
42.01741885001767,597,818,1450.0,790.0
42.05073956282498,606,817,1458.0,789.0
42.08406027563229,615,817,1468.0,789.0
42.1173809884396,626,816,1476.0,788.0
42.15070170124691,634,816,1484.0,788.0
42.18402241405422,642,815,1491.0,788.0
42.21734312686153,645,816,1497.0,788.0
42.25066383966884,651,816,1503.0,789.0
42.28398455247615,654,816,1506.0,789.0
42.31730526528346,656,815,1507.0,787.0
42.35062597809077,655,816,1509.0,787.0
42.38394669089808,654,815,1507.0,787.0
42.41726740370539,651,815,1505.0,787.0
42.4505881165127,647,814,1501.0,787.0
42.48390882932001,638,816,1495.0,787.0
42.51722954212732,634,816,1488.0,787.0
42.55055025493462,626,816,1481.0,787.0
42.58387096774193,617,817,1471.0,788.0
42.61719168054924,608,817,1463.0,788.0
42.65051239335655,599,818,1455.0,788.0
42.68383310616386,593,818,1445.0,788.0
42.71715381897117,587,817,1437.0,789.0
42.75047453177848,583,816,1430.0,789.0
42.78379524458579,578,816,1424.0,789.0
42.8171159573931,572,818,1420.0,789.0
42.85043667020041,572,817,1418.0,789.0
42.88375738300772,571,817,1417.0,789.0
42.91707809581503,575,815,1418.0,789.0
42.95039880862234,576,816,1421.0,789.0
42.98371952142965,575,823,1425.0,790.0
43.01704023423696,580,822,1430.0,790.0
43.05036094704427,585,822,1438.0,790.0
43.08368165985158,593,822,1446.0,790.0
43.11700237265889,600,822,1454.0,790.0
43.1503230854662,608,822,1463.0,789.0
43.18364379827351,614,823,1472.0,789.0
43.21696451108082,622,822,1479.0,789.0
43.25028522388813,628,822,1486.0,788.0
43.28360593669544,634,823,1493.0,788.0
43.31692664950275,639,823,1499.0,788.0
43.35024736231006,643,823,1503.0,788.0
43.38356807511737,648,821,1505.0,788.0
43.41688878792468,647,822,1505.0,788.0
43.45020950073199,646,822,1505.0,787.0
43.4835302135393,647,821,1504.0,787.0
43.516850926346606,644,821,1500.0,787.0
43.550171639153916,634,824,1496.0,787.0
43.583492351961226,632,822,1490.0,787.0
43.616813064768536,625,823,1483.0,787.0
43.650133777575846,618,822,1474.0,787.0
43.683454490383156,611,822,1467.0,788.0
43.716775203190466,602,823,1459.0,789.0
43.750095915997775,593,824,1450.0,789.0
43.783416628805085,587,823,1443.0,789.0
43.816737341612395,584,820,1435.0,789.0
43.850058054419705,577,821,1430.0,789.0
43.883378767227015,571,822,1425.0,789.0
43.916699480034325,568,821,1422.0,789.0
43.950020192841635,570,820,1420.0,790.0
43.983340905648944,571,818,1419.0,790.0
44.016661618456254,573,817,1420.0,790.0
44.049982331263564,576,817,1424.0,790.0
44.083303044070874,581,817,1428.0,790.0
44.116623756878184,586,817,1435.0,790.0
44.149944469685494,597,815,1441.0,789.0
44.1832651824928,601,816,1448.0,789.0
44.21658589530011,608,817,1457.0,789.0
44.24990660810742,613,817,1466.0,788.0
44.28322732091473,621,818,1475.0,788.0
44.31654803372204,628,817,1481.0,788.0
44.34986874652935,635,817,1489.0,788.0
44.38318945933666,640,817,1496.0,788.0
44.41651017214397,642,818,1500.0,788.0
44.44983088495128,645,818,1504.0,788.0
44.48315159775859,648,818,1505.0,788.0
44.5164723105659,648,818,1506.0,788.0
44.54979302337321,650,816,1506.0,788.0
44.58311373618052,647,816,1502.0,788.0
44.61643444898783,648,814,1498.0,788.0
44.64975516179514,641,815,1493.0,787.0
